TimeUTC,TimeDK,RegionName,ConsumerCategory2,ConsumerCategory3,ConsumptionkWh
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Hovedstaden,Privat,Privat,492443.157
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Midtjylland,Erhverv,Erhverv,799748.852
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,78943.274
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Midtjylland,Privat,Privat,456663.504
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Nordjylland,Erhverv,Erhverv,386650.05
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,36644.458
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Nordjylland,Privat,Privat,216480.307
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Sjælland,Erhverv,Erhverv,477191.861
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Sjælland,Erhverv,Offentlige foretagender,54370.634
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Sjælland,Privat,Privat,340597.206
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Syddanmark,Erhverv,Erhverv,881227.632
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,73464.29
2025-12-02T16:00:00,2025-12-02T17:00:00,Region Syddanmark,Privat,Privat,427190.954
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Hovedstaden,Erhverv,Erhverv,765542.88
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,142965.168
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Hovedstaden,Privat,Privat,412391.687
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Midtjylland,Erhverv,Erhverv,843080.331
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,86227.822
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Midtjylland,Privat,Privat,377934.039
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Nordjylland,Erhverv,Erhverv,410565.716
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,39785.143
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Nordjylland,Privat,Privat,183220.047
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Sjælland,Erhverv,Erhverv,486191.879
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Sjælland,Erhverv,Offentlige foretagender,57754.557
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Sjælland,Privat,Privat,301030.883
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Syddanmark,Erhverv,Erhverv,924464.683
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,77943.08
2025-12-02T15:00:00,2025-12-02T16:00:00,Region Syddanmark,Privat,Privat,360467.304
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Hovedstaden,Erhverv,Erhverv,779557.647
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,145109.658
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Hovedstaden,Privat,Privat,350483.385
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Midtjylland,Erhverv,Erhverv,864545.929
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,88341.755
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Midtjylland,Privat,Privat,315865.257
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Nordjylland,Erhverv,Erhverv,408364.706
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,40180.566
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Nordjylland,Privat,Privat,155217.838
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Sjælland,Erhverv,Erhverv,488274.446
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Sjælland,Erhverv,Offentlige foretagender,57094.957
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Sjælland,Privat,Privat,260976.496
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Syddanmark,Erhverv,Erhverv,936252.285
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,80358.569
2025-12-02T14:00:00,2025-12-02T15:00:00,Region Syddanmark,Privat,Privat,303808.671
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Hovedstaden,Erhverv,Erhverv,804101.393
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,153914.327
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Hovedstaden,Privat,Privat,322413.466
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Midtjylland,Erhverv,Erhverv,904989.556
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,96636.776
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Midtjylland,Privat,Privat,286956.333
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Nordjylland,Erhverv,Erhverv,441390.934
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,44251.728
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Nordjylland,Privat,Privat,142337.555
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Sjælland,Erhverv,Erhverv,497156.736
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Sjælland,Erhverv,Offentlige foretagender,61193.183
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Sjælland,Privat,Privat,239999.656
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Syddanmark,Erhverv,Erhverv,978860.591
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,85618.643
2025-12-02T13:00:00,2025-12-02T14:00:00,Region Syddanmark,Privat,Privat,277783.505
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Hovedstaden,Erhverv,Erhverv,810826.309
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,163140.617
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Hovedstaden,Privat,Privat,312123.389
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Midtjylland,Erhverv,Erhverv,920711.622
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,103234.257
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Midtjylland,Privat,Privat,273304.805
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Nordjylland,Erhverv,Erhverv,441845.851
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,47968.003
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Nordjylland,Privat,Privat,135315.575
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Sjælland,Erhverv,Erhverv,494349.184
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Sjælland,Erhverv,Offentlige foretagender,65266.464
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Sjælland,Privat,Privat,232329.772
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Syddanmark,Erhverv,Erhverv,986839.6
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,91942.681
2025-12-02T12:00:00,2025-12-02T13:00:00,Region Syddanmark,Privat,Privat,264883.974
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Hovedstaden,Erhverv,Erhverv,851420.908
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,165739.448
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Hovedstaden,Privat,Privat,305836.708
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Midtjylland,Erhverv,Erhverv,910428.726
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,105581.249
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Midtjylland,Privat,Privat,269821.932
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Nordjylland,Erhverv,Erhverv,437392.685
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,48846.606
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Nordjylland,Privat,Privat,132936.403
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Sjælland,Erhverv,Erhverv,475584.616
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Sjælland,Erhverv,Offentlige foretagender,67604.37
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Sjælland,Privat,Privat,231832.531
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Syddanmark,Erhverv,Erhverv,985557.878
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,94138.187
2025-12-02T11:00:00,2025-12-02T12:00:00,Region Syddanmark,Privat,Privat,260705.43
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Hovedstaden,Erhverv,Erhverv,863009.829
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,165889.528
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Hovedstaden,Privat,Privat,297378.933
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Midtjylland,Erhverv,Erhverv,937207.022
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,109412.39
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Midtjylland,Privat,Privat,268987.846
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Nordjylland,Erhverv,Erhverv,453546.039
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,49811.663
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Nordjylland,Privat,Privat,131367.958
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Sjælland,Erhverv,Erhverv,485790.595
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Sjælland,Erhverv,Offentlige foretagender,67864.509
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Sjælland,Privat,Privat,228469.767
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Syddanmark,Erhverv,Erhverv,1015714.49
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,96878.315
2025-12-02T10:00:00,2025-12-02T11:00:00,Region Syddanmark,Privat,Privat,260072.986
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Hovedstaden,Erhverv,Erhverv,900779.142
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,165052.634
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Hovedstaden,Privat,Privat,301218.109
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Midtjylland,Erhverv,Erhverv,952360.979
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,110561.527
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Midtjylland,Privat,Privat,269056.747
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Nordjylland,Erhverv,Erhverv,455537.146
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,50991.793
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Nordjylland,Privat,Privat,131670.077
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Sjælland,Erhverv,Erhverv,488355.692
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Sjælland,Erhverv,Offentlige foretagender,68951.641
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Sjælland,Privat,Privat,228169.624
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Syddanmark,Erhverv,Erhverv,1031534.363
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,99893.884
2025-12-02T09:00:00,2025-12-02T10:00:00,Region Syddanmark,Privat,Privat,260777.559
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Hovedstaden,Erhverv,Erhverv,865070.894
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,166136.461
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Hovedstaden,Privat,Privat,311690.869
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Midtjylland,Erhverv,Erhverv,931918.442
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,108260.516
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Midtjylland,Privat,Privat,277785.759
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Nordjylland,Erhverv,Erhverv,438418.589
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,50138.912
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Nordjylland,Privat,Privat,134720.343
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Sjælland,Erhverv,Erhverv,486657.42
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Sjælland,Erhverv,Offentlige foretagender,69001.247
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Sjælland,Privat,Privat,236770.895
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Syddanmark,Erhverv,Erhverv,1018454.794
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,97911.769
2025-12-02T08:00:00,2025-12-02T09:00:00,Region Syddanmark,Privat,Privat,267407.863
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Hovedstaden,Erhverv,Erhverv,830879.125
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,160130.434
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Hovedstaden,Privat,Privat,316597.307
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Midtjylland,Erhverv,Erhverv,927403.478
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,106638.225
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Midtjylland,Privat,Privat,278933.612
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Nordjylland,Erhverv,Erhverv,446738.603
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,50253.16
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Nordjylland,Privat,Privat,133867.62
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Sjælland,Erhverv,Erhverv,478417.907
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Sjælland,Erhverv,Offentlige foretagender,67483.479
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Sjælland,Privat,Privat,239282.362
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Syddanmark,Erhverv,Erhverv,1030060.208
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,99681.346
2025-12-02T07:00:00,2025-12-02T08:00:00,Region Syddanmark,Privat,Privat,268875.435
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Hovedstaden,Erhverv,Erhverv,763374.584
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,145841.314
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Hovedstaden,Privat,Privat,320408.433
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Midtjylland,Erhverv,Erhverv,871388.68
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,94386.939
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Midtjylland,Privat,Privat,279303.681
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Nordjylland,Erhverv,Erhverv,428952.123
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,44739.477
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Nordjylland,Privat,Privat,132336.531
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Sjælland,Erhverv,Erhverv,460573.016
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Sjælland,Erhverv,Offentlige foretagender,62515.331
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Sjælland,Privat,Privat,239566.351
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Syddanmark,Erhverv,Erhverv,1004559.242
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,87576.26
2025-12-02T06:00:00,2025-12-02T07:00:00,Region Syddanmark,Privat,Privat,268403.973
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Hovedstaden,Erhverv,Erhverv,653440.109
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,117625.658
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Hovedstaden,Privat,Privat,284107.398
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Midtjylland,Erhverv,Erhverv,811920.089
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,71622.622
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Midtjylland,Privat,Privat,260817.089
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Nordjylland,Erhverv,Erhverv,416234.134
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,36033.188
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Nordjylland,Privat,Privat,123719.279
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Sjælland,Erhverv,Erhverv,417895.604
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Sjælland,Erhverv,Offentlige foretagender,51419.232
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Sjælland,Privat,Privat,227999.34
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Syddanmark,Erhverv,Erhverv,1007985.66
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,67902.46
2025-12-02T05:00:00,2025-12-02T06:00:00,Region Syddanmark,Privat,Privat,252333.259
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Hovedstaden,Erhverv,Erhverv,574511.168
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,95004.352
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Hovedstaden,Privat,Privat,260337.973
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Midtjylland,Erhverv,Erhverv,743136.557
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,54224.476
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Midtjylland,Privat,Privat,259705.661
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Nordjylland,Erhverv,Erhverv,381372.492
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,27053.236
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Nordjylland,Privat,Privat,121897.25
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Sjælland,Erhverv,Erhverv,397195.295
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Sjælland,Erhverv,Offentlige foretagender,40228.403
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Sjælland,Privat,Privat,229018.896
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Syddanmark,Erhverv,Erhverv,964105.439
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,51691.285
2025-12-02T04:00:00,2025-12-02T05:00:00,Region Syddanmark,Privat,Privat,249667.286
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Hovedstaden,Erhverv,Erhverv,552911.024
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,86416.039
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Hovedstaden,Privat,Privat,296258.444
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Midtjylland,Erhverv,Erhverv,741413.551
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,48784.345
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Midtjylland,Privat,Privat,326915.903
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Nordjylland,Erhverv,Erhverv,389162.439
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24713.217
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Nordjylland,Privat,Privat,147500.265
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Sjælland,Erhverv,Erhverv,383422.285
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Sjælland,Erhverv,Offentlige foretagender,35010.284
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Sjælland,Privat,Privat,269786.408
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Syddanmark,Erhverv,Erhverv,962541.449
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,46264.158
2025-12-02T03:00:00,2025-12-02T04:00:00,Region Syddanmark,Privat,Privat,302876.851
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Hovedstaden,Erhverv,Erhverv,532226.031
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,84708.009
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Hovedstaden,Privat,Privat,332138.048
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Midtjylland,Erhverv,Erhverv,703438.926
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,47239.071
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Midtjylland,Privat,Privat,401216.833
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Nordjylland,Erhverv,Erhverv,376783.876
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,23941.013
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Nordjylland,Privat,Privat,178125.614
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Sjælland,Erhverv,Erhverv,379197.128
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Sjælland,Erhverv,Offentlige foretagender,33803.187
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Sjælland,Privat,Privat,305486.026
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Syddanmark,Erhverv,Erhverv,922300.575
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,44436.891
2025-12-02T02:00:00,2025-12-02T03:00:00,Region Syddanmark,Privat,Privat,363544.621
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Hovedstaden,Erhverv,Erhverv,538834.968
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,84448.55
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Hovedstaden,Privat,Privat,344386.182
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Midtjylland,Erhverv,Erhverv,764581.882
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,47271.734
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Midtjylland,Privat,Privat,422101.319
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Nordjylland,Erhverv,Erhverv,388524.086
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,23857.578
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Nordjylland,Privat,Privat,188500.399
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Sjælland,Erhverv,Erhverv,383670.434
2025-12-02T01:00:00,2025-12-02T02:00:00,Region Sjælland,Erhverv,Offentlige foretagender,33755.119
